minute;gpm;total_periodic_gold;cum_periodic_gold;melee_num;ranged_num;siege_num;flagbearer_num;melee_gold;ranged_gold;siege_gold;flagbearer_gold;melee;ranged;siege;flagbearer;total_lane_gold;cum_lane_gold;small_num;medium_num;large_num;ancient_num;small_gold;medium_gold;large_gold;ancient_gold;small;medium;large;ancient;total_neutrals_gold;cum_neutrals_gold;bounty_gold;bounty_num;total_bounty_gold;cum_bounty_gold;total_tormentor_gold;cum_tormentor_gold;total_gold;cum_total_gold
135.0;139.0;347.5;76942.0;5.0;2;2.0;1.0;37;102;66;83;185.0;204;132.0;83.0;1812.0;296934.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;372600.0;279;2.0;2790.0;71270.0;0;39600;7709.5;857346.0
135.5;139.0;347.5;77289.5;6.0;2;0.0;0.0;37;102;66;83;222.0;204;0.0;0.0;1278.0;298212.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;372600.0;279;0.0;0.0;71270.0;0;39600;1625.5;858971.5
136.0;139.0;347.5;77637.0;5.0;2;0.0;1.0;37;102;66;83;185.0;204;0.0;83.0;1416.0;299628.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;375360.0;279;0.0;0.0;71270.0;0;39600;4523.5;863495.0
136.5;139.0;347.5;77984.5;6.0;2;0.0;0.0;37;102;66;83;222.0;204;0.0;0.0;1278.0;300906.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;375360.0;279;0.0;0.0;71270.0;0;39600;1625.5;865120.5
137.0;139.0;347.5;78332.0;5.0;2;0.0;1.0;37;102;66;83;185.0;204;0.0;83.0;1416.0;302322.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;378120.0;279;0.0;0.0;71270.0;0;39600;4523.5;869644.0
137.5;139.0;347.5;78679.5;6.0;2;0.0;0.0;37;102;66;83;222.0;204;0.0;0.0;1278.0;303600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;378120.0;279;0.0;0.0;71270.0;0;39600;1625.5;871269.5
138.0;139.0;347.5;79027.0;5.0;2;0.0;1.0;37;102;66;83;185.0;204;0.0;83.0;1416.0;305016.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;380880.0;279;2.0;2790.0;74060.0;0;39600;7313.5;878583.0
138.5;139.0;347.5;79374.5;6.0;2;0.0;0.0;37;102;66;83;222.0;204;0.0;0.0;1278.0;306294.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;380880.0;279;0.0;0.0;74060.0;0;39600;1625.5;880208.5
139.0;139.0;347.5;79722.0;5.0;2;0.0;1.0;37;102;66;83;185.0;204;0.0;83.0;1416.0;307710.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;383640.0;279;0.0;0.0;74060.0;0;39600;4523.5;884732.0
139.5;139.0;347.5;80069.5;6.0;2;0.0;0.0;37;102;66;83;222.0;204;0.0;0.0;1278.0;308988.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;383640.0;279;0.0;0.0;74060.0;0;39600;1625.5;886357.5
140.0;150.5;376.25;80445.75;5.0;2;2.0;1.0;37;102;66;83;185.0;204;132.0;83.0;1812.0;310800.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;386400.0;288;0.0;0.0;74060.0;3300;42900;8248.25;894605.75
140.5;150.5;376.25;80822.0;6.0;2;0.0;0.0;37;102;66;83;222.0;204;0.0;0.0;1278.0;312078.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;386400.0;288;0.0;0.0;74060.0;0;42900;1654.25;896260.0
141.0;150.5;376.25;81198.25;5.0;2;0.0;1.0;37;102;66;83;185.0;204;0.0;83.0;1416.0;313494.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;389160.0;288;2.0;2880.0;76940.0;0;42900;7432.25;903692.25
141.5;150.5;376.25;81574.5;6.0;2;0.0;0.0;37;102;66;83;222.0;204;0.0;0.0;1278.0;314772.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;389160.0;288;0.0;0.0;76940.0;0;42900;1654.25;905346.5
142.0;150.5;376.25;81950.75;5.0;2;0.0;1.0;37;102;66;83;185.0;204;0.0;83.0;1416.0;316188.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;391920.0;288;0.0;0.0;76940.0;0;42900;4552.25;909898.75
142.5;150.5;376.25;82327.0;6.0;2;0.0;0.0;37;105;66;83;222.0;210;0.0;0.0;1296.0;317484.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391920.0;288;0.0;0.0;76940.0;0;42900;1672.25;911571.0
143.0;150.5;376.25;82703.25;5.0;2;0.0;1.0;37;105;66;83;185.0;210;0.0;83.0;1434.0;318918.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;394680.0;288;0.0;0.0;76940.0;0;42900;4570.25;916141.25
143.5;150.5;376.25;83079.5;6.0;2;0.0;0.0;37;105;66;83;222.0;210;0.0;0.0;1296.0;320214.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;394680.0;288;0.0;0.0;76940.0;0;42900;1672.25;917813.5
144.0;150.5;376.25;83455.75;5.0;2;0.0;1.0;37;105;66;83;185.0;210;0.0;83.0;1434.0;321648.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;397440.0;288;2.0;2880.0;79820.0;0;42900;7450.25;925263.75
144.5;150.5;376.25;83832.0;6.0;2;0.0;0.0;37;105;66;83;222.0;210;0.0;0.0;1296.0;322944.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397440.0;288;0.0;0.0;79820.0;0;42900;1672.25;926936.0
145.0;150.5;376.25;84208.25;5.0;2;2.0;1.0;37;105;66;83;185.0;210;132.0;83.0;1830.0;324774.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;400200.0;297;0.0;0.0;79820.0;0;42900;4966.25;931902.25
145.5;150.5;376.25;84584.5;6.0;2;0.0;0.0;37;105;66;83;222.0;210;0.0;0.0;1296.0;326070.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400200.0;297;0.0;0.0;79820.0;0;42900;1672.25;933574.5
146.0;150.5;376.25;84960.75;5.0;2;0.0;1.0;37;105;66;83;185.0;210;0.0;83.0;1434.0;327504.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;402960.0;297;0.0;0.0;79820.0;0;42900;4570.25;938144.75
146.5;150.5;376.25;85337.0;6.0;2;0.0;0.0;37;105;66;83;222.0;210;0.0;0.0;1296.0;328800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;402960.0;297;0.0;0.0;79820.0;0;42900;1672.25;939817.0
147.0;150.5;376.25;85713.25;5.0;2;0.0;1.0;37;105;66;83;185.0;210;0.0;83.0;1434.0;330234.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;405720.0;297;2.0;2970.0;82790.0;0;42900;7540.25;947357.25
147.5;150.5;376.25;86089.5;6.0;2;0.0;0.0;37;105;66;83;222.0;210;0.0;0.0;1296.0;331530.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;405720.0;297;0.0;0.0;82790.0;0;42900;1672.25;949029.5
148.0;150.5;376.25;86465.75;5.0;2;0.0;1.0;37;105;66;83;185.0;210;0.0;83.0;1434.0;332964.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;408480.0;297;0.0;0.0;82790.0;0;42900;4570.25;953599.75
148.5;150.5;376.25;86842.0;6.0;2;0.0;0.0;37;105;66;83;222.0;210;0.0;0.0;1296.0;334260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;408480.0;297;0.0;0.0;82790.0;0;42900;1672.25;955272.0
149.0;150.5;376.25;87218.25;5.0;2;0.0;1.0;37;105;66;83;185.0;210;0.0;83.0;1434.0;335694.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;411240.0;297;0.0;0.0;82790.0;0;42900;4570.25;959842.25
149.5;150.5;376.25;87594.5;6.0;2;0.0;0.0;37;105;66;83;222.0;210;0.0;0.0;1296.0;336990.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;411240.0;297;0.0;0.0;82790.0;0;42900;1672.25;961514.5
150.0;150.5;376.25;87970.75;5.0;2;2.0;1.0;37;108;66;83;185.0;216;132.0;83.0;1848.0;338838.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;414000.0;306;2.0;3060.0;85850.0;3300;46200;11344.25;972858.75
150.5;150.5;376.25;88347.0;6.0;2;0.0;0.0;37;108;66;83;222.0;216;0.0;0.0;1314.0;340152.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;414000.0;306;0.0;0.0;85850.0;0;46200;1690.25;974549.0
151.0;150.5;376.25;88723.25;5.0;2;0.0;1.0;37;108;66;83;185.0;216;0.0;83.0;1452.0;341604.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;416760.0;306;0.0;0.0;85850.0;0;46200;4588.25;979137.25
151.5;150.5;376.25;89099.5;6.0;2;0.0;0.0;37;108;66;83;222.0;216;0.0;0.0;1314.0;342918.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;416760.0;306;0.0;0.0;85850.0;0;46200;1690.25;980827.5
152.0;150.5;376.25;89475.75;5.0;2;0.0;1.0;37;108;66;83;185.0;216;0.0;83.0;1452.0;344370.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;419520.0;306;0.0;0.0;85850.0;0;46200;4588.25;985415.75
152.5;150.5;376.25;89852.0;6.0;2;0.0;0.0;37;108;66;83;222.0;216;0.0;0.0;1314.0;345684.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;419520.0;306;0.0;0.0;85850.0;0;46200;1690.25;987106.0
153.0;150.5;376.25;90228.25;5.0;2;0.0;1.0;37;108;66;83;185.0;216;0.0;83.0;1452.0;347136.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;422280.0;306;2.0;3060.0;88910.0;0;46200;7648.25;994754.25
153.5;150.5;376.25;90604.5;6.0;2;0.0;0.0;37;108;66;83;222.0;216;0.0;0.0;1314.0;348450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;422280.0;306;0.0;0.0;88910.0;0;46200;1690.25;996444.5
154.0;150.5;376.25;90980.75;5.0;2;0.0;1.0;37;108;66;83;185.0;216;0.0;83.0;1452.0;349902.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;425040.0;306;0.0;0.0;88910.0;0;46200;4588.25;1001032.75
154.5;150.5;376.25;91357.0;6.0;2;0.0;0.0;37;108;66;83;222.0;216;0.0;0.0;1314.0;351216.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;425040.0;306;0.0;0.0;88910.0;0;46200;1690.25;1002723.0
155.0;150.5;376.25;91733.25;5.0;2;2.0;1.0;37;108;66;83;185.0;216;132.0;83.0;1848.0;353064.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;427800.0;315;0.0;0.0;88910.0;0;46200;4984.25;1007707.25
155.5;150.5;376.25;92109.5;6.0;2;0.0;0.0;37;108;66;83;222.0;216;0.0;0.0;1314.0;354378.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;427800.0;315;0.0;0.0;88910.0;0;46200;1690.25;1009397.5
156.0;150.5;376.25;92485.75;5.0;2;0.0;1.0;37;108;66;83;185.0;216;0.0;83.0;1452.0;355830.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;430560.0;315;2.0;3150.0;92060.0;0;46200;7738.25;1017135.75
156.5;150.5;376.25;92862.0;6.0;2;0.0;0.0;37;108;66;83;222.0;216;0.0;0.0;1314.0;357144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;430560.0;315;0.0;0.0;92060.0;0;46200;1690.25;1018826.0
157.0;150.5;376.25;93238.25;5.0;2;0.0;1.0;37;108;66;83;185.0;216;0.0;83.0;1452.0;358596.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;433320.0;315;0.0;0.0;92060.0;0;46200;4588.25;1023414.25
157.5;150.5;376.25;93614.5;6.0;2;0.0;0.0;37;111;66;83;222.0;222;0.0;0.0;1332.0;359928.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;433320.0;315;0.0;0.0;92060.0;0;46200;1708.25;1025122.5
158.0;150.5;376.25;93990.75;5.0;2;0.0;1.0;37;111;66;83;185.0;222;0.0;83.0;1470.0;361398.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;436080.0;315;0.0;0.0;92060.0;0;46200;4606.25;1029728.75
158.5;150.5;376.25;94367.0;6.0;2;0.0;0.0;37;111;66;83;222.0;222;0.0;0.0;1332.0;362730.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;436080.0;315;0.0;0.0;92060.0;0;46200;1708.25;1031437.0
159.0;150.5;376.25;94743.25;5.0;2;0.0;1.0;37;111;66;83;185.0;222;0.0;83.0;1470.0;364200.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;438840.0;315;2.0;3150.0;95210.0;0;46200;7756.25;1039193.25
159.5;150.5;376.25;95119.5;6.0;2;0.0;0.0;37;111;66;83;222.0;222;0.0;0.0;1332.0;365532.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;438840.0;315;0.0;0.0;95210.0;0;46200;1708.25;1040901.5
160.0;150.5;376.25;95495.75;5.0;2;2.0;1.0;37;111;66;83;185.0;222;132.0;83.0;1866.0;367398.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;441600.0;324;0.0;0.0;95210.0;3300;49500;8302.25;1049203.75
160.5;150.5;376.25;95872.0;6.0;2;0.0;0.0;37;111;66;83;222.0;222;0.0;0.0;1332.0;368730.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;441600.0;324;0.0;0.0;95210.0;0;49500;1708.25;1050912.0
161.0;150.5;376.25;96248.25;5.0;2;0.0;1.0;37;111;66;83;185.0;222;0.0;83.0;1470.0;370200.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;444360.0;324;0.0;0.0;95210.0;0;49500;4606.25;1055518.25
161.5;150.5;376.25;96624.5;6.0;2;0.0;0.0;37;111;66;83;222.0;222;0.0;0.0;1332.0;371532.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;444360.0;324;0.0;0.0;95210.0;0;49500;1708.25;1057226.5
162.0;150.5;376.25;97000.75;5.0;2;0.0;1.0;37;111;66;83;185.0;222;0.0;83.0;1470.0;373002.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;447120.0;324;2.0;3240.0;98450.0;0;49500;7846.25;1065072.75
162.5;150.5;376.25;97377.0;6.0;2;0.0;0.0;37;111;66;83;222.0;222;0.0;0.0;1332.0;374334.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;447120.0;324;0.0;0.0;98450.0;0;49500;1708.25;1066781.0
163.0;150.5;376.25;97753.25;5.0;2;0.0;1.0;37;111;66;83;185.0;222;0.0;83.0;1470.0;375804.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;449880.0;324;0.0;0.0;98450.0;0;49500;4606.25;1071387.25
163.5;150.5;376.25;98129.5;6.0;2;0.0;0.0;37;111;66;83;222.0;222;0.0;0.0;1332.0;377136.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;449880.0;324;0.0;0.0;98450.0;0;49500;1708.25;1073095.5
164.0;150.5;376.25;98505.75;5.0;2;0.0;1.0;37;111;66;83;185.0;222;0.0;83.0;1470.0;378606.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;452640.0;324;0.0;0.0;98450.0;0;49500;4606.25;1077701.75
164.5;150.5;376.25;98882.0;6.0;2;0.0;0.0;37;111;66;83;222.0;222;0.0;0.0;1332.0;379938.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;452640.0;324;0.0;0.0;98450.0;0;49500;1708.25;1079410.0
165.0;150.5;376.25;99258.25;5.0;2;2.0;1.0;37;114;66;83;185.0;228;132.0;83.0;1884.0;381822.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;455400.0;333;2.0;3330.0;101780.0;0;49500;8350.25;1087760.25
165.5;150.5;376.25;99634.5;6.0;2;0.0;0.0;37;114;66;83;222.0;228;0.0;0.0;1350.0;383172.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;455400.0;333;0.0;0.0;101780.0;0;49500;1726.25;1089486.5
166.0;150.5;376.25;100010.75;5.0;2;0.0;1.0;37;114;66;83;185.0;228;0.0;83.0;1488.0;384660.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;458160.0;333;0.0;0.0;101780.0;0;49500;4624.25;1094110.75
166.5;150.5;376.25;100387.0;6.0;2;0.0;0.0;37;114;66;83;222.0;228;0.0;0.0;1350.0;386010.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;458160.0;333;0.0;0.0;101780.0;0;49500;1726.25;1095837.0
167.0;150.5;376.25;100763.25;5.0;2;0.0;1.0;37;114;66;83;185.0;228;0.0;83.0;1488.0;387498.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;460920.0;333;0.0;0.0;101780.0;0;49500;4624.25;1100461.25
167.5;150.5;376.25;101139.5;6.0;2;0.0;0.0;37;114;66;83;222.0;228;0.0;0.0;1350.0;388848.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;460920.0;333;0.0;0.0;101780.0;0;49500;1726.25;1102187.5
168.0;150.5;376.25;101515.75;5.0;2;0.0;1.0;37;114;66;83;185.0;228;0.0;83.0;1488.0;390336.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;463680.0;333;2.0;3330.0;105110.0;0;49500;7954.25;1110141.75
168.5;150.5;376.25;101892.0;6.0;2;0.0;0.0;37;114;66;83;222.0;228;0.0;0.0;1350.0;391686.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;463680.0;333;0.0;0.0;105110.0;0;49500;1726.25;1111868.0
169.0;150.5;376.25;102268.25;5.0;2;0.0;1.0;37;114;66;83;185.0;228;0.0;83.0;1488.0;393174.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;466440.0;333;0.0;0.0;105110.0;0;49500;4624.25;1116492.25
169.5;150.5;376.25;102644.5;6.0;2;0.0;0.0;37;114;66;83;222.0;228;0.0;0.0;1350.0;394524.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;466440.0;333;0.0;0.0;105110.0;0;49500;1726.25;1118218.5
170.0;150.5;376.25;103020.75;5.0;2;2.0;1.0;37;114;66;83;185.0;228;132.0;83.0;1884.0;396408.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;469200.0;342;0.0;0.0;105110.0;3300;52800;8320.25;1126538.75
170.5;150.5;376.25;103397.0;6.0;2;0.0;0.0;37;114;66;83;222.0;228;0.0;0.0;1350.0;397758.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;469200.0;342;0.0;0.0;105110.0;0;52800;1726.25;1128265.0
171.0;150.5;376.25;103773.25;5.0;2;0.0;1.0;37;114;66;83;185.0;228;0.0;83.0;1488.0;399246.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;471960.0;342;2.0;3420.0;108530.0;0;52800;8044.25;1136309.25
171.5;150.5;376.25;104149.5;6.0;2;0.0;0.0;37;114;66;83;222.0;228;0.0;0.0;1350.0;400596.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;471960.0;342;0.0;0.0;108530.0;0;52800;1726.25;1138035.5
172.0;150.5;376.25;104525.75;5.0;2;0.0;1.0;37;114;66;83;185.0;228;0.0;83.0;1488.0;402084.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;474720.0;342;0.0;0.0;108530.0;0;52800;4624.25;1142659.75
172.5;150.5;376.25;104902.0;6.0;2;0.0;0.0;37;117;66;83;222.0;234;0.0;0.0;1368.0;403452.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;474720.0;342;0.0;0.0;108530.0;0;52800;1744.25;1144404.0
173.0;150.5;376.25;105278.25;5.0;2;0.0;1.0;37;117;66;83;185.0;234;0.0;83.0;1506.0;404958.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;477480.0;342;0.0;0.0;108530.0;0;52800;4642.25;1149046.25
173.5;150.5;376.25;105654.5;6.0;2;0.0;0.0;37;117;66;83;222.0;234;0.0;0.0;1368.0;406326.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;477480.0;342;0.0;0.0;108530.0;0;52800;1744.25;1150790.5
174.0;150.5;376.25;106030.75;5.0;2;0.0;1.0;37;117;66;83;185.0;234;0.0;83.0;1506.0;407832.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;480240.0;342;2.0;3420.0;111950.0;0;52800;8062.25;1158852.75
174.5;150.5;376.25;106407.0;6.0;2;0.0;0.0;37;117;66;83;222.0;234;0.0;0.0;1368.0;409200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480240.0;342;0.0;0.0;111950.0;0;52800;1744.25;1160597.0
175.0;150.5;376.25;106783.25;5.0;2;2.0;1.0;37;117;66;83;185.0;234;132.0;83.0;1902.0;411102.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;483000.0;351;0.0;0.0;111950.0;0;52800;5038.25;1165635.25
175.5;150.5;376.25;107159.5;6.0;2;0.0;0.0;37;117;66;83;222.0;234;0.0;0.0;1368.0;412470.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;483000.0;351;0.0;0.0;111950.0;0;52800;1744.25;1167379.5
176.0;150.5;376.25;107535.75;5.0;2;0.0;1.0;37;117;66;83;185.0;234;0.0;83.0;1506.0;413976.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;485760.0;351;0.0;0.0;111950.0;0;52800;4642.25;1172021.75
176.5;150.5;376.25;107912.0;6.0;2;0.0;0.0;37;117;66;83;222.0;234;0.0;0.0;1368.0;415344.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;485760.0;351;0.0;0.0;111950.0;0;52800;1744.25;1173766.0
177.0;150.5;376.25;108288.25;5.0;2;0.0;1.0;37;117;66;83;185.0;234;0.0;83.0;1506.0;416850.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;488520.0;351;2.0;3510.0;115460.0;0;52800;8152.25;1181918.25
177.5;150.5;376.25;108664.5;6.0;2;0.0;0.0;37;117;66;83;222.0;234;0.0;0.0;1368.0;418218.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;488520.0;351;0.0;0.0;115460.0;0;52800;1744.25;1183662.5
178.0;150.5;376.25;109040.75;5.0;2;0.0;1.0;37;117;66;83;185.0;234;0.0;83.0;1506.0;419724.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;491280.0;351;0.0;0.0;115460.0;0;52800;4642.25;1188304.75
178.5;150.5;376.25;109417.0;6.0;2;0.0;0.0;37;117;66;83;222.0;234;0.0;0.0;1368.0;421092.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;491280.0;351;0.0;0.0;115460.0;0;52800;1744.25;1190049.0
179.0;150.5;376.25;109793.25;5.0;2;0.0;1.0;37;117;66;83;185.0;234;0.0;83.0;1506.0;422598.0;4.0;8.0;12.0;4.0;59.0;82.0;101.0;164.0;236.0;656.0;1212.0;656.0;2760.0;494040.0;351;0.0;0.0;115460.0;0;52800;4642.25;1194691.25
179.5;150.5;376.25;110169.5;6.0;2;0.0;0.0;37;117;66;83;222.0;234;0.0;0.0;1368.0;423966.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;494040.0;351;0.0;0.0;115460.0;0;52800;1744.25;1196435.5
